AD Link,Price,Car Name,Year,KM Run,Fuel Type,Location,Date,image_url
/ad/mercedes-glc-250-coupe-amg-line-4matic-2019-matt-gray-on-black-ID116299893.html,"USD 48,000",Mercedes GLC 250 coupe AMG-line 4matic 2019 Matt gray on black,2019,89000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13673877-400x300.jpeg
/ad/maserati-levante-s-q4-gransport-2017-dark-blue-on-brown-clean-carfax-ID116111424.html,"USD 49,000",Maserati Levante S Q4 Gransport 2017 dark blue on brown (clean carfax),2017,51000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12727763-400x300.jpeg
/ad/mercedes-a-220-amg-line-4matic-2020-black-on-black-white-ID115986206.html,"USD 35,000",Mercedes A 220 AMG-line 4matic 2020 black on black & white,2020,57000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12102432-400x300.jpeg
/ad/volkswagen-id4-crozz-prime-4wd-2023-all-colors-available-ID116144933.html,"USD 38,500","VOLKSWAGEN ID4 CROZZ PRIME (4WD) 2023, ALL COLORS AVAILABLE !!!",2023,New,Electric,"Dbaye, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12896882-400x300.jpeg
/ad/lotus-evora-400-2016-12000km-only-rymco-leb-source-ID115952275.html,"USD 68,000","LOTUS EVORA 400 2016, 12.000Km ONLY, RYMCO LEB SOURCE !!!",2016,12000 km,Benzine,"Dbaye, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/11933006-400x300.jpeg
/ad/mg-zs-ev-full-electric-2021-warranty-till-2026-ID115648862.html,"USD 22,500","MG ZS EV, FULL ELECTRIC , 2021, WARRANTY TILL 2026 !!!",2021,45000 km,Electric,"Dbaye, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/10460138-400x300.jpeg
/ad/ford-f150raptor-2014-ID116268472.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13510430-400x300.jpeg
/ad/mercedes-benz-c-class-2016-very-clean-ID116341403.html,"USD 18,500",Mercedes-Benz C-Class 2016 very clean,2016,90000 km,Benzine,"Sin El Fil, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13890699-400x300.jpeg
/ad/mg-zs-ev-full-electric-2021-warranty-till-2026-ID115648862.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/10460138-400x300.jpeg
/ad/volkswagen-id-unyx-ultra-2024-brand-new-0km-mega-loaded-ID116107770.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/12710862-400x300.jpeg
/ad/audi-s3-quattro-2017-gray-on-black-red-ID116299656.html,"USD 25,000",Audi S3 Quattro 2017 gray on black & red,2017,130000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13672756-400x300.jpeg
/ad/cadillac-ct5-350-t-awd-2022-black-on-black-company-source-30000-km-ID116298631.html,"USD 45,000",Cadillac CT5 350 T AWD 2022 black on black (company source-30000 km),2022,30000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13667129-400x300.jpeg
/ad/range-rover-vogue-l-v8-autobiography-2017-black-on-red-clean-carfax-ID116295299.html,"USD 50,000",Range Rover Vogue L V8 autobiography 2017 black on red (clean carfax),2017,93000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13650272-400x300.jpeg
/ad/range-rover-sport-hse-v6-2019-gray-on-black-clean-carfax-ID116255038.html,"USD 52,000",Range Rover Sport HSE V6 2019 gray on black (clean carfax),2019,87000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13441434-400x300.jpeg
/ad/mercedes-glc-43-amg-coupe-4matic-2018-black-on-black-ID116135104.html,"USD 50,000",Mercedes GLC 43 AMG coupe 4matic 2018 black on black,2018,96000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12847959-400x300.jpeg
/ad/fiat-abarth-595-2020-red-on-black-ID116110175.html,"USD 20,000",Fiat Abarth 595 2019 red on black,2019,70000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12722202-400x300.jpeg
/ad/mercedes-glc-300-coupe-amg-line-2018-blue-on-black-clean-carfax-ID116102337.html,"USD 44,000",Mercedes GLC 300 coupe AMG-line 2018 blue on black (clean carfax),2018,86000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12683575-400x300.jpeg
/ad/chevrolet-sonic-2016-ID116340963.html,"USD 8,000",Chevrolet Sonic 2016,2016,47000 km,Benzine,"Baabdat, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13888459-400x300.jpeg
/ad/jeep-cherokee-2017-ID116340956.html,"USD 23,000",Jeep Cherokee 2017,2017,87000 km,Benzine,"Chekka, Batroun•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13888429-400x300.jpeg
/ad/mercedes-benz-e43-amg-2017-e-43-ID116340952.html,"USD 46,000",Mercedes-Benz E43 AMG 2017 E 43,2017,80000 km,Benzine,"Jnah, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13888394-400x300.jpeg
/ad/chevrolet-optra-2011-ID115948841.html,"USD 3,800",Chevrolet Optra 2011,2011,115000 km,Benzine,"Choueifat, Aley•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/11916373-400x300.jpeg
/ad/mercedes-benz-cla-class-2020-ID116045695.html,"USD 39,500",Mercedes-Benz CLA-Class 2021,2020,17000 km,Benzine,"Verdun, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12394739-400x300.jpeg
/ad/1967-dodge-coronet-rare-to-find-ID115969844.html,"USD 10,500",1967 Dodge Coronet  * Great condition *,1967,50000 km,Benzine,"Verdun, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12021816-400x300.jpeg
/ad/%D9%86%D9%8A%D8%B3%D8%A7%D9%86-%D8%A3%D9%86-%D9%81%D9%8A-200-2005-ID116340950.html,"USD 3,200",نيسان أن في 200 2005,2005,46000 km,Benzine,"Bir Hassan, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13888378-400x300.jpeg
/ad/honda-cr-v-2012-ID116324912.html,"USD 12,500",Honda CR-V 2012,2012,110000 km,Benzine,"Mtayleb, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13804355-400x300.jpeg
/ad/land-rover-evoque-2012-ID116091096.html,"USD 14,000",Evoque Dynamic in excellent condition,2012,150000 km,Benzine,"Sodeco, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13919390-400x300.jpeg
/ad/special-rare-car-bmw-316-ID116090887.html,"USD 10,500",Special rare car bmw 316,1996,170000 km,Benzine,"Chekka, Batroun•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12624770-400x300.jpeg
/ad/coming-soon-mercedes-benz-cla-250-4matic-2017-only-70000-miles-ID116299925.html,"USD 9,000",Coming soon Mercedes-Benz CLA 250 4matic 2017 only 70000 miles,2017,70000 km,Benzine,"Jnah, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13774857-400x300.jpeg
/ad/toyota-yaris-hatchback-bumc-ID115432012.html,"USD 8,950",Toyota Yaris Hatchback BUMC,2015,200000 km,Benzine,"Hadath, Baabda•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/9446540-400x300.jpeg
/ad/toyota-yarise-2016-le-ID116340918.html,"USD 9,950",toyota yarise 2016 LE .,2016,100000 km,Benzine,"Sebline, Chouf•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13888253-400x300.jpeg
/ad/honda-civic-2019-ID116340916.html,"USD 15,000",Honda Civic 2019,2019,80000 km,Benzine,"Majdalaya, Zgharta•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13888243-400x300.jpeg
/ad/mercedes-benz-eqe-350-amg-line-o-km-brand-new-ID115601100.html,"USD 70,000",Mercedes Benz EQE 350+ AMG Line  O km Brand New,2022,New,Electric,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/10226815-400x300.jpeg
/ad/2017-mini-countryman-cooper-all-4-w-nav-pano-roof-apple-cp-rear-ca-ID114215559.html,"USD 27,000","2017 MINI Countryman Cooper All 4 w/ Nav, Pano Roof, Apple CP, Rear Ca",2017,55000 km,Benzine,"Verdun, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/4576730-400x300.jpeg
/ad/2020-porsche-macan-s-ID116030727.html,"USD 63,000",2020 Porsche Macan S,2020,76000 km,Benzine,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12319771-400x300.jpeg
/ad/eqa-260-fully-electric-brand-new-o-km-ID115601014.html,"USD 45,000",EQA 260 fully electric  brand new o km,2022,New,Electric,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/10226333-400x300.jpeg
/ad/2017-land-rover-discovery-hse-luxury-4wd-navicampanoblindlanemeri-ID114217631.html,"USD 39,000",2017 Land Rover Discovery HSE Luxury 4WD NAVI/CAM/PANO/BLIND/LANE/MERI,2017,65000 km,Benzine,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12142552-400x300.jpeg
/ad/2024-audi-q4-50-e-tron-all-wheel-drive-ID116096456.html,"USD 52,000",2024 Audi Q4 50 e-tron All wheel Drive,2024,New,Electric,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12654448-400x300.jpeg
/ad/smart-forfour-forfour-eq-exclusiv22kwgjrnavi-ID112644831.html,"USD 19,000",Smart ForFour forfour EQ EXCLUSIV/22KW/GJR/NAVI,2020,15000 km,Electric,"Verdun, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/2700159-400x300.jpeg
/ad/2019-bmw-i3s-pdc-heated-steats-glass-sun-roof-navi-led-w-lan-ID112605089.html,"USD 25,000",2019 BMW i3S PDC HEATED STEATS / GLASS SUN ROOF  NAVI LED W-LAN,2019,65000 km,Electric,"Verdun, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/2606020-400x300.jpeg
/ad/range-rover-sport-hse-2014-ID115986415.html,"USD 27,500",Range Rover Sport HSE 2014,2014,95000 km,Benzine,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12103499-400x300.jpeg
/ad/mercedes-benz-c180-ID115289898.html,"USD 43,000",Mercedes-Benz C180,2022,25000 km,Benzine,"Unesco, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/8818776-400x300.jpeg
/ad/bmw-ix1-2024-ID115994470.html,"USD 47,000",BMW IX1 2024,2024,New,Electric,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12143212-400x300.jpeg
/ad/2024-bmw-ix1-30l-xdrive-0km-fully-electric-brand-new-ID115816663.html,"USD 47,000",2024 BMW IX1 30L XDrive 0km Fully Electric Brand New,2024,New,Electric,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/11260302-400x300.jpeg
/ad/volkswagen-id3-2024-ID116103428.html,"USD 27,500",Volkswagen ID3 2024,2024,New,Electric,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12689617-400x300.jpeg
/ad/honda-m-nv-2022-ID115994442.html,"USD 25,500",Honda M-NV 2022,2022,New,Electric,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12143127-400x300.jpeg
/ad/range-rover-velar-ID115454526.html,"USD 46,000",Range Rover Velar,2019,95000 km,Benzine,"Ramlet el Bayda, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/9543185-400x300.jpeg
/ad/%D8%AC%D9%8A%D8%A8-%D8%AE%D8%A7%D8%B1%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID111190674.html,"USD 5,000",جيب خارق للبيع,2006,185000 km,Benzine,"Adlieh, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/1126659-400x300.jpeg
/ad/kia-sportage-2001-ID116340895.html,"USD 1,400",Kia Sportage 2001,2001,200000 km,Benzine,"Baissour, Aley•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13888135-400x300.jpeg
/ad/range-rover-vogue-2014-supercharged-original-facelift-kit-ID116296900.html,"USD 38,500","Range Rover Vogue 2014 Supercharged , Original Facelift Kit",2014,85000 km,Benzine,"Dbaye, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13658646-400x300.jpeg
/ad/porsche-911-gt3-2014-under-warranty-ID116340854.html,"USD 145,000",Porsche 911 GT3 2014 under Warranty,2014,27500 km,Benzine,"Achrafieh, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887946-400x300.jpeg
/ad/volkswagen-gti-2018-ID116340827.html,"USD 18,000",Volkswagen GTI 2018,2018,150000 km,Benzine,"Naccache, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887823-400x300.jpeg
/ad/toyota-fortuner-2018-v6-vxr-company-source-one-owner-ID116287935.html,"USD 36,000",Toyota Fortuner 2018 V6 VXR Company Source One Owner,2018,121000 km,Benzine,"Falougha, Baabda•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13613881-400x300.jpeg
/ad/land-rover-discovery-sport-2016-7-seats-ID116287877.html,"USD 20,800",Land Rover Discovery Sport 2016  7 Seats,2016,110000 km,Benzine,"Falougha, Baabda•2 weeks ago",•,https://images.dubizzle.com.lb/thumbnails/13613569-400x300.jpeg
/ad/mercedes-benz-c-class-2017-ID116340826.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13887814-400x300.jpeg
/ad/volkswagen-golf-2015-ID116340824.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13887803-400x300.jpeg
/ad/jeep-cherokee-2010-srt-ID116340820.html,"USD 17,500",Jeep Cherokee 2010 SRT,2010,145000 km,Benzine,"Aley Town, Aley•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887783-400x300.jpeg
/ad/mercedes-benz-c-class-2016-ID116213678.html,"USD 19,999",Mercedes-Benz C-Class 2016,2016,94 km,Benzine,"Saida Downtown, Saida•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13233846-400x300.jpeg
/ad/jeep-cherokee-2017-36l-v6-full-black-anniversary-altitude-1941-ID116194667.html,"USD 24,300",Jeep Cherokee 2017 3.6L V6 Full black Anniversary Altitude (1941),2017,160000 km,Benzine,"Nahr Ibrahim, Jbeil•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13142192-400x300.jpeg
/ad/bmw-7-series-2009-ID116340795.html,"USD 8,200",BMW 7-Series 2009,2009,170000 km,Benzine,"Dekwaneh, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887693-400x300.jpeg
/ad/cadillac-platinum-escalade-2016-ID116299826.html,"USD 40,500",Cadillac Platinum Escalade 2016,2016,150000 km,Benzine,"Dekwaneh, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13673592-400x300.jpeg
/ad/renault-kangoo-2007-ID116340772.html,"USD 2,800",Renault Kangoo 2007,2007,1 km,Diesel,"Other in Baalbeck, Baalbeck•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887572-400x300.jpeg
/ad/bmw-4-series-2014-ID116340769.html,"USD 16,000",BMW 4-Series 2014,2014,110000 km,Benzine,"Hazmiyeh, Baabda•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887559-400x300.jpeg
/ad/bmw-x5-m-competition-2022-company-source-services-fully-loaded-ID116340760.html,"USD 105,000","BMW X5 M COMPETITION 2022 , Company Source & Services , Fully Loaded",2022,55000 km,Benzine,"Dbaye, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887524-400x300.jpeg
/ad/mercedes-c300-4matic-convertible-amg-ID115750091.html,"USD 34,500",Mercedes C300 4matic Convertible AMG,2018,33800 km,Benzine,"Mansourieh, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/10934500-400x300.jpeg
/ad/evoque-2015-full-package-clean-carfax-ID115806360.html,"USD 18,300",Evoque 2015 Full Package Clean carfax,2015,115000 km,Benzine,"Jdaide, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/11209187-400x300.jpeg
/ad/toyota-land-cruiser-2013-ID116340749.html,"USD 33,000",Toyota Land Cruiser 2013,2013,New,Benzine,"Zgharta Town, Zgharta•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887462-400x300.jpeg
/ad/mercedes-benz-c-class-2008-ID116340736.html,"USD 8,800",Mercedes-Benz C-Class 2008,2008,145000 km,Benzine,"Jal El Dib, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887383-400x300.jpeg
/ad/mercedes-benz-e-class-2017-ID116142248.html,"USD 36,000",Mercedes-Benz E400 “Exclusive” 2017,2017,127000 km,Benzine,"Minieh-Denniye, Minieh-Denniye•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12883414-400x300.jpeg
/ad/e-coupe-amg-package-germany-80000km-ID116340721.html,"USD 17,800",E Coupe AMG Package Germany 80000km,2014,80000 km,Benzine,"Jdaide, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13887293-400x300.jpeg
/ad/gmc-yukon-xl-2018-ID116293561.html,"USD 29,000",GMC Yukon XL 2018,2018,200000 km,Benzine,"Airport, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13642061-400x300.jpeg
/ad/land-rover-evoque-2016-ID116334268.html,"USD 23,000",Land Rover Evoque 2016,2016,105000 km,Benzine,"Halat, Jbeil•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13853237-400x300.jpeg
/ad/honda-accord-exl-2018-ID116299431.html,"USD 18,000",Honda Accord-EXL 2018,2018,84000 km,Benzine,"Baabda Town, Baabda•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13671498-400x300.jpeg
/ad/bmw-x3-2019-ID116172979.html,"USD 33,000",BMW X3 2019,2019,68000 km,Benzine,"Clemenceau, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13034424-400x300.jpeg
/ad/mazda-cx-9-2008-ID116340617.html,"USD 7,000",Mazda CX-9 2008,2010,New,Benzine,"Mazraa, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886732-400x300.jpeg
/ad/porsche-macan-s-2016-from-porsche-center-lebanon-98000-km-only-ID116340616.html,"USD 39,000",Porsche Macan S 2016 From Porsche center lebanon 98000 km only,2016,98000 km,Benzine,"Zalka, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886698-400x300.jpeg
/ad/mercedes-benz-gle-63s-amg-my-2017-ID116256102.html,"USD 65,000",Mercedes-Benz GLE 63s AMG MY 2017,2017,69000 km,Benzine,"Zalka, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13447459-400x300.jpeg
/ad/audi-a7-2024-sline-from-kettaneh-under-warranty-11500-km-only-ID116206928.html,"USD 97,000",Audi A7 2024  SLine From kettaneh Under warranty 11500 km only !!!,2024,11500 km,Benzine,"Zalka, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13201504-400x300.jpeg
/ad/jaguar-xj-2011-from-saad-trad-79000-km-only-ID116164258.html,"USD 17,000",Jaguar XJ 2011 From Saad & trad 79000 km only !!!,2011,79000 km,Benzine,"Zalka, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12993494-400x300.jpeg
/ad/infiniti-qx-80-my-2018-from-rymco-16000-km-only-ID116132612.html,"USD 65,000",Infiniti Qx 80 MY 2018 From Rymco 16000 km only !!!,2018,16000 km,Benzine,"Zalka, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12834627-400x300.jpeg
/ad/land-rover-range-rover-sport-2016-ID116340576.html,"USD 24,800",Land Rover Range Rover Sport 2016,2016,New,Benzine,"Babliyeh, Saida•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886479-400x300.jpeg
/ad/volkswagen-golf-2001-ID116340564.html,"USD 3,200",Volkswagen Golf 2001,2001,200000 km,Benzine,"New Rawda, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886409-400x300.jpeg
/ad/land-rover-range-rover-sport-2018-ID116305669.html,"USD 49,999",Land Rover Range Rover Sport 2018,2018,95000 km,Benzine,"Ghadir, Keserouan•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13704149-400x300.jpeg
/ad/chevrolet-malibu-2017-ID116340531.html,"USD 10,500",Chevrolet Malibu 2017 4 cylinder engine 2.4,2017,79000 km,Benzine,"Dawhet Aaramoun, Aley•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886242-400x300.jpeg
/ad/%D9%87%D9%88%D9%86%D8%AF%D8%A7-%D8%B3%D9%8A%D9%81%D9%8A%D9%83-2013-ID116340530.html,"USD 7,900",هوندا سيفيك 2013,2013,218182 km,Benzine,"Azmi, Tripoli•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886231-400x300.jpeg
/ad/hyundai-i10-2009-ID116340527.html,"USD 4,500",Hyundai I10 2009,2009,50000 km,Benzine,"Al Zarif, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886220-400x300.jpeg
/ad/mercedes-benz-e-class-2010-ID116340515.html,"USD 11,200",Mercedes-Benz E-Class 2010,2010,107000 km,Benzine,"Al Muallaqa, Zahle•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886162-400x300.jpeg
/ad/toyota-camry-gxi-hybrid-ID115679309.html,"USD 10,200",Toyota Camry GXI Hybrid,2015,97000 km,Hybrid,"Ghaziyeh, Saida•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/10602783-400x300.jpeg
/ad/toyota-yaris-2008-ID116340498.html,"USD 7,000",Toyota Yaris 2008,2008,99000 km,Benzine,"Kfarchima, Baabda•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13886086-400x300.jpeg
/ad/other-make-other-2023-ID115961233.html,"USD 20,000",Other make Other 2023,2023,New,Electric,"Jnah, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/11978102-400x300.jpeg
/ad/kia-soul-ex-2020-blue-on-black-clean-carfax-ID116340476.html,"USD 13,500",Kia Soul EX 2020 blue on black (clean carfax),2020,100000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885939-400x300.jpeg
/ad/mercedes-benz-c-class-2016-ID116340474.html,"USD 20,000",Mercedes-Benz C-Class 2016,2016,120000 km,Benzine,"Damour, Chouf•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885921-400x300.jpeg
/ad/dodge-challenger-2012-ID116340470.html,"USD 11,800",Dodge Challenger 2012,2012,175000 km,Benzine,"Wastani, Saida•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885893-400x300.jpeg
/ad/volkswagen-golf-1994-ID116340468.html,"USD 2,200",Volkswagen Golf 1994,1994,150000 km,Benzine,"Baouchriye, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885875-400x300.jpeg
/ad/volkswagen-tiguan-2012-ID116340460.html,"USD 7,400",Volkswagen Tiguan 2012,2012,205000 km,Benzine,"Baouchriye, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885839-400x300.jpeg
/ad/mercedes-cla-250-amg-line-4matic-2018-dark-blue-on-black-clean-carfax-ID116340449.html,"USD 23,500",Mercedes CLA 250 AMG-line 4matic 2018 dark blue on black-clean carfax,2018,94000 km,Benzine,"Antelias, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885789-400x300.jpeg
/ad/mercedes-benz-e-class-2011-ID116340435.html,"USD 9,000",Mercedes-Benz E-Class 2011,2011,New,Benzine,"Taalabaya, Zahle•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885720-400x300.jpeg
/ad/toyota-c-hr-2018-ID116208669.html,"USD 20,500",Toyota C-HR 2018,2018,75000 km,Benzine,"Tabarja, Keserouan•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13211484-400x300.jpeg
/ad/cheerry-qq-ID116340413.html,"USD 2,700",CHEERRY QQ,2013,130000 km,Benzine,"Choueifat, Aley•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885561-400x300.jpeg
/ad/toyota-yaris-sedan-2016-ID116340386.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13885410-400x300.jpeg
/ad/honda-civic-sedan-2003-ID116340383.html,,,,,,,,https://images.dubizzle.com.lb/thumbnails/13885393-400x300.jpeg
/ad/volkswagen-transporter-1979-ID116340382.html,"USD 20,000",Volkswagen Transporter 1979,1979,111 km,Benzine,"Sin El Fil, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885383-400x300.jpeg
/ad/dodge-challenger-2016-ID116272751.html,"USD 28,000",Dodge Challenger 2016,2016,28000 km,Benzine,"Sin El Fil, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13531704-400x300.jpeg
/ad/lamborghini-huracan-lp-610-4-2015-full-services-at-saad-trad-ID116292728.html,"USD 225,995",Lamborghini Huracan LP 610-4 2015 !!!!! FULL SERVICES AT SAAD & TRAD,2015,30000 km,Benzine,"Jounieh, Keserouan•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13638439-400x300.jpeg
/ad/ferrari-488-pista-2022-tailor-made-under-warranty-till-0725-ID116292722.html,"USD 544,995",Ferrari 488 Pista 2022 !!!!! Tailor Made - Under Warranty Till 07/25,2022,12000 km,Benzine,"Jounieh, Keserouan•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13638381-400x300.jpeg
/ad/range-rover-velar-r-dynamic-2018-clean-carfax-ID116216785.html,"USD 41,995",Range Rover Velar R-Dynamic 2018 !!!! Clean Carfax,2018,60000 km,Benzine,"Jounieh, Keserouan•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13250581-400x300.jpeg
/ad/kia-picanto-2007-ID116340345.html,"USD 3,500",Kia Picanto 2007,2007,9999 km,Benzine,"Ksara, Zahle•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885149-400x300.jpeg
/ad/mini-cooper-2020-ID116145832.html,"USD 24,500",MINI Cooper 2020,2020,17000 km,Benzine,"Al Maarad, Tripoli•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/12900630-400x300.jpeg
/ad/nissan-sentra-2014-ID116340333.html,"USD 6,500",Nissan Sentra 2014,2014,20000 km,Diesel,"Corniche El Naher, Metn•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13885090-400x300.jpeg
/ad/mercedes-benz-c-class-2017-%D8%A5%D9%85%D9%83%D8%A7%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D8%A8%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A9-ID116248615.html,"USD 26,000",Mercedes-Benz C-Class 2017  إمكانية التقسيط عبر الشركة,2017,100000 km,Benzine,"Gemmayzeh, Beirut•",2 weeks ago,https://images.dubizzle.com.lb/thumbnails/13409685-400x300.jpeg
